latitude_surface_hole,longitude_surface_hole
31.685621,-101.881542
31.837486,-101.876919
31.836628,-101.881007
31.69768,-101.862596
31.688476,-101.869154
31.841747,-101.891504
31.83287,-101.897306
31.694212,-101.88091
31.680147,-101.889299
31.681427,-101.86702
31.6716,-101.87991
31.674457,-101.86468
31.692279,-101.889088
31.768089,-101.849868
31.778798,-101.853298
31.770024,-101.854883
31.774231,-101.856229
31.765261,-101.867872
31.803375,-101.864618
31.783431,-101.794679
31.797019,-101.860159
31.823695,-101.851339
31.783083,-101.784595
31.799024,-101.780486
31.787579,-101.847362
31.799383,-101.91365
31.783329,-101.850341
31.82121,-101.832015
31.709879,-101.809401
31.706499,-101.808323
31.698751,-101.792853
31.926412,-101.817088
31.927443,-101.812889
31.947372,-101.841742
31.945066,-101.818507
31.941445,-101.817436
31.938016,-101.816291
31.738252,-101.867089
31.679506,-101.800026
31.696474,-101.818594
31.680868,-101.793699
31.698552,-101.810226
31.683662,-101.810028
31.688894,-101.802945
31.689182,-101.816099
31.691314,-101.808059
31.696904,-101.800966
31.684755,-101.788919
31.704834,-101.799136
32.039346,-101.821425
32.062476,-101.819793
32.071577,-101.813877
32.060554,-101.828017
32.064527,-101.811606
31.745352,-101.803068
31.831836,-101.817628
31.811503,-101.824797
31.807926,-101.823271
31.822013,-101.844911
31.800045,-101.842853
31.818723,-101.826713
31.814315,-101.812273
31.828489,-101.834568
31.798195,-101.851165
31.823966,-101.83745
31.824819,-101.815546
31.831094,-101.804311
31.828293,-101.816609
31.825565,-101.829185
31.821695,-101.779461
31.820655,-101.78328
31.824226,-101.784665
31.812839,-101.785243
31.816443,-101.786323
31.708553,-101.848598
31.715687,-101.850927
31.722429,-101.853199
31.71349,-101.859649
31.729579,-101.85529
31.731125,-101.864688
31.724072,-101.862462
31.925528,-101.821272
31.928984,-101.822552
31.923686,-101.82982
31.932219,-101.841174
31.936681,-101.838265
31.931426,-101.827548
31.940239,-101.839466
31.95203,-101.820698
31.920696,-101.84205
31.943929,-101.840906
31.948495,-101.819236
32.058598,-101.836329
31.728394,-101.811005
31.731642,-101.829646
31.691192,-101.825531
32.051424,-101.834422
32.04439,-101.83213
31.717726,-101.807281
31.735174,-101.830831
31.68865,-101.82882
31.756183,-101.837168
31.72485,-101.809703
31.79649,-101.799706
31.690572,-101.794609
31.75612,-101.819863
31.761822,-101.843546
31.716721,-101.81177
31.728058,-101.82862
31.765593,-101.844913
31.721281,-101.808284
31.737012,-101.822668
31.693823,-101.830244
31.745917,-101.816693
31.766539,-101.840571
31.777895,-101.840214
31.877233,-101.86782
31.880902,-101.868904
31.870495,-101.87903
31.869136,-101.869505
31.716717,-101.794234
31.708391,-101.782681
31.718411,-101.785876
31.71936,-101.78166
31.706684,-101.790921
32.042445,-101.840394
32.049448,-101.842646
31.709301,-101.778552
31.769403,-101.846132
31.779888,-101.849242
31.770438,-101.837722
31.771899,-101.834073
31.782367,-101.837001
31.859461,-101.831389
31.836,-101.83267
31.845765,-101.840099
31.8516,-101.832905
31.844307,-101.848119
31.852686,-101.859974
31.82734,-101.855672
31.851274,-101.850482
31.834465,-101.85817
31.845658,-101.857281
31.847272,-101.866912
31.853474,-101.824591
31.842881,-101.821166
31.825499,-101.863803
31.839173,-101.868813
31.860489,-101.827371
31.653299,-101.892427
31.835342,-101.818732
31.855724,-101.847667
31.856773,-101.825455
31.836102,-101.867461
31.832376,-101.866304
31.856563,-101.843582
31.84593,-101.821577
31.715785,-101.833168
31.713834,-101.841381
31.70357,-101.838217
31.723029,-101.835929
31.720642,-101.843805
31.708754,-101.831083
31.703616,-101.820656
31.717444,-101.825149
31.706148,-101.843409
31.715931,-101.815677
31.724642,-101.827397
31.696461,-101.836031
31.726556,-101.819138
31.697073,-101.83198
31.699144,-101.823664
31.720117,-101.830372
31.700905,-101.815488
31.719425,-101.816786
31.742315,-101.832988
31.708854,-101.813319
31.713112,-101.827667
31.695475,-101.839961
31.750745,-101.827002
31.736735,-101.839931
31.70541,-101.812439
31.731448,-101.847083
31.743742,-101.82485
31.75262,-101.83617
31.726338,-101.845426
32.05558,-101.817653
31.705691,-101.825565
31.75426,-101.828121
31.750742,-101.844281
31.715358,-101.802431
31.729855,-101.838149
31.743832,-101.842216
31.712367,-101.814596
32.046367,-101.823939
32.053496,-101.826106
31.829398,-101.878867
31.83068,-101.875505
31.785129,-101.908917
31.790072,-101.919199
31.775355,-101.925334
31.796964,-101.922098
31.79099,-101.824304
31.791895,-101.911513
31.810861,-101.894441
31.864758,-101.806322
31.864499,-101.793333
31.86576,-101.802297
31.857669,-101.804018
31.855933,-101.794903
31.845527,-101.791061
31.842885,-101.785817
31.848747,-101.809929
31.847769,-101.813928
32.019346,-101.939989
31.836236,-101.814609
31.837099,-101.810477
31.849695,-101.805837
31.846033,-101.804561
31.839051,-101.802434
31.837947,-101.806426
31.81017,-101.797609
31.809516,-101.867735
31.814248,-101.794455
31.810921,-101.793189
31.82296,-101.858693
31.813296,-101.798619
31.819179,-101.85723
31.806693,-101.778894
31.809317,-101.80162
31.814488,-101.86013
31.812406,-101.802456
31.811583,-101.806754
31.813972,-101.864737
31.694393,-101.843947
31.697054,-101.849104
31.704007,-101.851455
31.656348,-101.779753
31.660291,-101.776321
31.654469,-101.78751
31.65932,-101.780482
31.782406,-101.854469
31.663021,-101.799119
31.774479,-101.821537
31.772846,-101.82988
31.779822,-101.831622
31.784467,-101.828805
31.786318,-101.820489
31.814419,-101.829758
31.81066,-101.82839
31.837398,-101.79279
31.812416,-101.837437
31.807991,-101.840573
31.830556,-101.790641
31.729024,-101.824586
31.834517,-101.840919
31.838675,-101.83798
31.841307,-101.843072
31.831938,-101.835708
31.837012,-101.845886
31.662248,-101.838013
31.670826,-101.832142
31.756912,-101.833412
31.824529,-101.868092
31.761438,-101.830449
31.827021,-101.873237
31.817516,-101.848261
31.660168,-101.82871
31.757928,-101.829337
31.828065,-101.869233
31.760516,-101.834559
31.676969,-101.820881
31.675218,-101.829037
31.687045,-101.841692
31.678668,-101.829915
31.824715,-101.899656
31.751199,-101.897934
31.764566,-101.848741
31.78936,-101.856768
31.780411,-101.863303
32.06358,-101.847013
32.048409,-101.8154
32.072551,-101.841144
32.06564,-101.838473
32.079553,-101.843301
32.070528,-101.849249
32.077611,-101.851426
32.078593,-101.815974
32.056546,-101.844788
31.937291,-101.829881
32.080458,-101.807691
32.074248,-101.805468
32.067528,-101.830135
32.085488,-101.81815
32.070052,-101.822047
32.041287,-101.81325
31.777331,-101.80903
31.761523,-101.812758
31.770505,-101.824461
31.776337,-101.813026
31.755992,-101.855056
31.668146,-101.826728
31.677958,-101.865859
31.758136,-101.846527
31.697858,-101.778805
31.793288,-101.852678
32.057289,-101.945802
31.793622,-101.841617
31.756277,-101.918047
31.78369,-101.885868
31.784381,-101.882666
31.798775,-101.872614
31.805228,-101.891522
31.763279,-101.920376
31.794526,-101.871032
31.880831,-101.851429
31.826267,-101.877543
31.804461,-101.839577
31.813735,-101.882235
31.822817,-101.876293
31.825403,-101.881696
31.7739,-101.807939
31.76683,-101.805666
31.772026,-101.816127
31.763233,-101.804721
31.771344,-101.820116
31.76493,-101.796585
31.764196,-101.81804
31.768585,-101.797651
31.766078,-101.827668
31.671978,-101.809616
31.802739,-101.897158
31.809805,-101.899389
31.80801,-101.906936
31.800918,-101.904752
31.776996,-101.862188
31.786767,-101.900565
31.79575,-101.894801
31.76696,-102.225131
31.763417,-102.224116
31.758823,-102.227137
31.662768,-101.781343
31.767105,-101.823418
31.767923,-101.819936
31.76877,-101.815054
31.671794,-101.786291
31.924579,-101.825381
31.656832,-101.775668
31.934544,-101.815186
32.033812,-102.024653
31.846504,-101.911498
31.800475,-101.931514
31.846139,-101.93006
31.797361,-101.94443
31.94493,-101.849868
31.718494,-101.820866
31.942416,-101.823711
31.930321,-101.836346
31.980314,-101.829547
31.710098,-101.801517
31.704086,-101.842398
31.743281,-101.837767
31.848931,-101.876037
31.796478,-101.841408
31.854812,-101.842727
31.747892,-101.79076
31.710949,-101.8196
31.84009,-101.902079
32.074607,-101.906108
31.961182,-101.814787
31.935906,-101.809585
32.07998,-101.914089
31.849879,-101.896431
32.058183,-101.835497
32.077415,-101.900348
31.856886,-101.906887
31.809717,-101.832349
31.95157,-101.883261
31.941216,-101.889079
32.009609,-101.796177
31.996936,-101.783789
31.861764,-101.909721
32.069799,-101.822122
32.018029,-101.790275
32.011486,-101.788174
32.004343,-101.786036
31.787314,-101.840819
31.950554,-101.919683
31.933722,-101.898361
31.951631,-101.912215
31.797541,-101.827127
32.06924,-101.797652
32.062991,-101.795653
32.055451,-101.793373
31.863819,-101.901268
32.019856,-101.781866
32.026825,-101.783738
32.002395,-101.794239
31.995102,-101.792078
31.905308,-101.950655
31.945604,-101.776558
31.914133,-101.944696
31.865508,-101.892811
31.822747,-101.816937
31.779928,-101.838497
31.912177,-101.953069
31.919192,-101.955312
31.895862,-101.949509
31.827937,-101.827469
31.92845,-101.949281
31.903151,-101.959119
31.961932,-101.897892
31.836625,-101.821411
31.825905,-101.835583
31.89619,-101.956669
31.977232,-101.803863
31.98794,-101.7894
32.054527,-101.99953
32.079312,-101.881445
32.018345,-101.894798
31.834614,-101.829885
31.956285,-101.797216
32.051579,-101.920429
31.951079,-101.793068
31.846563,-101.842636
31.656659,-102.006646
32.026676,-101.924573
31.669857,-101.99801
31.668149,-102.019653
31.667406,-101.960985
31.675453,-101.928043
31.918611,-101.891121
31.852235,-101.852641
31.968263,-101.914977
31.848746,-101.834633
31.886059,-101.935722
32.083566,-101.866539
32.082565,-101.873078
31.822776,-101.922995
31.689935,-101.782031
31.748424,-101.821714
31.871278,-101.867931
31.861241,-101.981885
32.061897,-101.802757
31.820926,-101.931359
31.981374,-101.921542
31.815358,-101.945662
31.711365,-101.792615
31.748452,-101.839029
31.967901,-101.826158
32.056035,-101.830973
31.980218,-101.927526
32.061909,-102.033964
31.671742,-101.792904
31.824723,-101.940058
31.992787,-101.997723
32.081307,-102.006506
31.680007,-101.778563
31.691039,-102.119869
32.052834,-101.959925
31.848733,-101.841207
31.813668,-101.855773
31.985768,-101.913733
31.986693,-101.91583
31.825522,-101.944723
31.95261,-101.778525
31.698175,-102.122193
31.931522,-101.811866
31.965647,-102.022244
32.065319,-102.010524
32.079634,-102.014828
31.983853,-101.919962
31.982014,-101.916044
31.983117,-101.924995
31.975794,-101.973421
32.077246,-102.023773
32.072013,-102.012743
31.954377,-102.114731
31.998911,-101.996943
31.822271,-101.987435
31.740504,-101.823832
31.752489,-101.815429
31.735353,-101.813177
31.824311,-101.917394
31.775224,-101.835034
31.781668,-101.823502
31.838071,-101.823694
31.936294,-102.002586
31.942153,-101.995803
32.062306,-101.991185
31.987268,-102.013509
31.69971,-102.116027
31.964133,-102.029086
31.976243,-102.027749
31.949543,-101.983437
31.94469,-102.03154
31.967571,-102.033917
32.082407,-102.058011
31.665252,-101.790931
32.022996,-101.793965
32.076896,-102.065429
32.028255,-101.804631
32.070194,-102.063131
32.068343,-102.056803
31.818519,-101.777195
31.92372,-102.007682
32.019738,-101.805808
32.022451,-101.811543
31.938162,-102.029796
32.030501,-101.867675
31.977502,-101.922422
31.962827,-101.933147
31.974764,-101.93432
31.933298,-102.032354
31.899969,-101.948087
31.660651,-101.793886
31.905409,-102.048338
31.943451,-102.022441
31.952314,-102.033748
31.922724,-102.04358
31.931561,-102.040747
32.013195,-101.869381
32.072415,-102.068447
32.065581,-102.065811
31.902778,-101.983981
32.028291,-101.820205
32.003393,-101.846221
32.005907,-101.851199
32.076577,-102.083202
32.079094,-102.074637
31.996708,-101.812436
31.974528,-102.002456
32.072178,-102.08656
31.954085,-102.026204
32.073312,-102.076781
31.878749,-101.975792
31.916883,-102.005096
31.944951,-102.040915
31.922022,-102.016037
31.936351,-102.038659
32.067981,-102.031181
31.928288,-101.852976
32.079084,-101.882477
32.063869,-101.913078
32.072421,-101.889478
32.065646,-101.887336
32.002891,-101.875793
31.927215,-102.017855
31.930922,-102.023045
31.948815,-101.881452
31.901204,-101.992036
31.818822,-101.924435
32.074692,-101.88114
32.067477,-101.879019
32.020447,-101.851338
32.015734,-101.854891
31.920174,-101.991853
31.921417,-102.001914
32.075306,-101.895184
32.065788,-101.901365
32.062219,-101.918048
31.952595,-101.838539
31.958753,-101.845094
32.080669,-101.888037
31.960344,-101.854604
31.979373,-101.833818
31.983499,-101.865656
32.083851,-102.036439
32.085634,-102.027937
31.960626,-101.836865
31.96526,-101.828672
32.082915,-101.911223
32.083104,-101.901916
32.075499,-101.877482
31.91027,-101.985941
31.917009,-102.003495
32.074673,-101.893883
31.949668,-102.042826
31.964169,-101.86673
31.999298,-101.813319
31.899225,-102.000237
31.921463,-102.053812
31.88332,-101.985981
32.028143,-101.85361
31.994315,-101.802945
31.904653,-101.97921
31.942785,-101.892062
31.958654,-102.038167
32.06453,-102.021397
32.045475,-102.066676
32.044916,-102.071707
31.774976,-101.932956
31.932739,-102.068284
31.924572,-102.038778
31.977372,-101.842059
31.955433,-101.826392
31.942825,-102.049026
32.028233,-101.883882
32.021945,-101.882223
32.026381,-101.973735
31.935765,-102.046382
31.709383,-101.826597
31.876839,-101.98322
32.00001,-101.85847
32.015303,-101.878426
31.885675,-102.033452
32.003165,-101.863649
31.844108,-101.921992
32.026564,-101.892574
32.023264,-101.887114
31.990722,-101.88167
31.995562,-101.861447
31.665729,-102.005596
31.958493,-102.045455
31.993066,-101.856291
31.995588,-101.829673
32.002653,-101.800612
32.018573,-101.863985
32.033243,-101.855279
31.930142,-102.044427
32.05761,-102.018341
31.984434,-101.919605
31.726129,-101.820755
31.773574,-101.834622
31.658497,-101.78448
32.02531,-101.868854
31.98597,-101.914136
31.765608,-102.229104
31.881863,-102.049387
31.681636,-101.818202
31.688772,-101.811401
31.756889,-102.226095
31.937212,-102.065349
31.939241,-102.057503
31.948985,-102.049324
31.873345,-102.055532
31.881093,-102.022764
31.916919,-102.03616
32.061927,-101.886597
31.667617,-101.992345
31.844667,-101.886282
31.851066,-101.923808
31.854705,-101.907086
31.842083,-101.92975
31.950036,-101.797621
31.917905,-101.952457
31.85872,-101.890616
31.685987,-101.815273
31.723543,-101.831469
31.713955,-101.823807
31.698206,-101.810311
31.828118,-101.925192
31.839168,-101.910238
31.739083,-101.796489
31.770373,-101.84183
31.950083,-101.916226
31.961973,-101.894444
31.726883,-101.813772
31.847148,-101.940457
31.84074,-101.903528
31.835859,-101.892261
31.884871,-102.005793
31.832098,-101.908185
32.039712,-101.868442
31.796713,-101.933355
31.843094,-101.957149
31.832989,-101.936335
31.889868,-102.016628
32.020171,-101.98486
31.912775,-101.795123
31.969318,-101.81205
31.983902,-101.81481
31.964458,-101.801326
31.901943,-101.821428
31.803193,-101.935204
31.893694,-102.000274
32.079272,-101.860386
32.005073,-101.797162
31.997502,-101.795147
31.985824,-101.791407
31.936782,-102.075823
32.074926,-101.863086
32.063139,-101.838686
32.007171,-101.863133
31.707823,-101.894267
32.08336,-102.053585
31.695639,-101.82256
31.7014,-101.798025
32.082894,-102.07125
32.080491,-102.066433
31.720209,-101.812926
31.703872,-101.850938
31.704891,-101.816707
31.702888,-101.825329
31.926425,-102.030328
31.919234,-102.028414
31.700911,-101.832339
31.714784,-101.836983
32.07518,-102.05513
32.044781,-101.805228
32.063646,-102.057057
31.926704,-102.052898
31.718042,-101.856088
31.725123,-101.858347
32.020038,-101.890598
31.800761,-101.917238
32.076705,-102.034234
31.966297,-102.052195
31.939984,-102.035857
31.973951,-102.036784
31.886438,-101.973199
31.968486,-102.043568
31.959888,-102.03229
31.97881,-102.034074
31.934606,-101.82913
31.820108,-101.956778
31.932419,-102.059186
31.751134,-101.963499
31.804932,-101.800275
31.936578,-102.055249
31.958079,-102.010532
31.944159,-102.06783
31.941894,-101.799961
32.085267,-102.045431
31.828779,-101.890016
32.084783,-102.063067
31.966172,-101.906905
31.95349,-102.050876
32.060268,-101.836009
31.962221,-102.053844
31.945996,-102.036443
31.951944,-102.065686
31.740844,-101.789046
31.738148,-101.835916
31.730633,-101.833854
31.788026,-101.903304
31.964057,-101.851298
31.970745,-101.852629
31.972914,-101.844715
31.960359,-102.063592
31.954083,-102.066879
31.917639,-102.008891
31.706403,-101.807606
31.956452,-102.030676
31.713404,-101.810535
31.694323,-101.795977
31.923101,-102.028828
31.95457,-102.039271
31.721963,-101.839425
31.708056,-101.83482
31.915326,-102.032365
31.926676,-102.047652
31.970888,-102.04925
31.969208,-102.056026
31.961532,-102.041139
31.938628,-102.043509
31.932975,-102.026885
31.693907,-101.830128
31.87627,-101.988057
32.031727,-101.805749
31.905656,-101.988858
31.884448,-101.981814
31.920235,-102.04515
31.94503,-101.802669
31.928767,-102.038305
31.909852,-101.994738
32.067755,-102.040363
31.882666,-101.989747
31.939814,-102.070529
32.064665,-102.042682
31.908938,-102.040291
31.91148,-102.032345
31.7446,-101.802997
31.739701,-101.827694
31.744866,-101.838043
31.998138,-101.835343
31.903349,-101.996032
32.068556,-102.053714
31.950034,-102.024939
31.949477,-102.029131
31.917676,-101.856268
31.922343,-102.033357
31.965011,-102.059577
31.964172,-102.068551
32.070341,-102.049246
32.07168,-102.041453
32.078102,-102.043627
32.076679,-102.051455
31.953651,-102.070033
31.943133,-102.04506
31.960282,-102.04883
32.057208,-102.0371
32.055836,-102.042626
32.054661,-102.017385
32.061005,-102.020666
31.948562,-102.063331
